FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.core.json.UTF8JsonGenerator._outputEnd,Field,* End marker of the output buffer; one past the last valid position\n     * within the buffer.,protected final int _outputEnd;,int _outputEnd,"protected , final "
com.fasterxml.jackson.core.json.UTF8JsonGenerator._outputMaxContiguous,Field,* Maximum number of <code>char</code>s that we know will always fit\n     * in the output buffer after escaping,protected final int _outputMaxContiguous;,int _outputMaxContiguous,"protected , final "
com.fasterxml.jackson.core.json.UTF8JsonGenerator._charBuffer,Field,* Intermediate buffer in which characters of a String are copied\n     * before being encoded.,protected char[] _charBuffer;,char[] _charBuffer,protected 
com.fasterxml.jackson.core.json.UTF8JsonGenerator._charBufferLength,Field,* Length of <code>_charBuffer</code>,protected final int _charBufferLength;,int _charBufferLength,"protected , final "
com.fasterxml.jackson.core.json.UTF8JsonGenerator._entityBuffer,Field,"* 6 character temporary buffer allocated if needed, for constructing\n     * escape sequences",protected byte[] _entityBuffer;,byte[] _entityBuffer,protected 
com.fasterxml.jackson.core.json.UTF8JsonGenerator._bufferRecyclable,Field,* Flag that indicates whether the output buffer is recycable (and\n     * needs to be returned to recycler once we are done) or not.,protected boolean _bufferRecyclable;,boolean _bufferRecyclable,protected 
com.fasterxml.jackson.core.json.UTF8StreamJsonParser.BYTE_LF,Field,No Comment,protected final static byte BYTE_LF = (byte) '\n';,byte BYTE_LF,"protected , final , static "
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._symbols,Field,* Symbol table that contains field names encountered so far,protected final ByteQuadsCanonicalizer _symbols;,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer _symbols,"protected , final "
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._quadBuffer,Field,* Temporary buffer used for name parsing.,protected int[] _quadBuffer = new int[16];,int[] _quadBuffer,protected 
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._tokenIncomplete,Field,"* Flag that indicates that the current token has not yet\n     * been fully processed, and needs to be finished for\n     * some access (or skipped to obtain the next token)",protected boolean _tokenIncomplete;,boolean _tokenIncomplete,protected 
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._quad1,Field,* Temporary storage for partially parsed name bytes.,private int _quad1;,int _quad1,private 
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._nameStartOffset,Field,"* Value of {@link #_inputPtr} at the time when the first character of\n     * name token was read. Used for calculating token location when requested;\n     * combined with {@link #_currInputProcessed}, may be updated appropriately\n     * as needed.\n     *\n     * @since 2.7",protected int _nameStartOffset;,int _nameStartOffset,protected 
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._nameStartRow,Field,* @since 2.7,protected int _nameStartRow;,int _nameStartRow,protected 
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._nameStartCol,Field,* @since 2.7,protected int _nameStartCol;,int _nameStartCol,protected 
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._inputStream,Field,No Comment,protected InputStream _inputStream;,java.io.InputStream _inputStream,protected 
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._inputBuffer,Field,"* Current buffer from which data is read; generally data is read into\n     * buffer from input source, but in some cases pre-loaded buffer\n     * is handed to the parser.",protected byte[] _inputBuffer;,byte[] _inputBuffer,protected 
com.fasterxml.jackson.core.json.UTF8StreamJsonParser._bufferRecyclable,Field,"* Flag that indicates whether the input buffer is recycable (and\n     * needs to be returned to recycler once we are done) or not.\n     *<p>\n     * If it is not, it also means that parser can NOT modify underlying\n     * buffer.",protected boolean _bufferRecyclable;,boolean _bufferRecyclable,protected 
com.fasterxml.jackson.core.json.UTF8DataInputJsonParser._symbols,Field,* Symbol table that contains field names encountered so far,protected final ByteQuadsCanonicalizer _symbols;,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer _symbols,"protected , final "
com.fasterxml.jackson.core.json.UTF8DataInputJsonParser._quadBuffer,Field,* Temporary buffer used for name parsing.,protected int[] _quadBuffer = new int[16];,int[] _quadBuffer,protected 
com.fasterxml.jackson.core.json.UTF8DataInputJsonParser._tokenIncomplete,Field,"* Flag that indicates that the current token has not yet\n     * been fully processed, and needs to be finished for\n     * some access (or skipped to obtain the next token)",protected boolean _tokenIncomplete;,boolean _tokenIncomplete,protected 
com.fasterxml.jackson.core.json.UTF8DataInputJsonParser._quad1,Field,* Temporary storage for partially parsed name bytes.,private int _quad1;,int _quad1,private 
com.fasterxml.jackson.core.json.UTF8DataInputJsonParser._inputData,Field,No Comment,protected DataInput _inputData;,java.io.DataInput _inputData,protected 
com.fasterxml.jackson.core.json.UTF8DataInputJsonParser._nextByte,Field,"* Sometimes we need buffering for just a single byte we read but\n     * have to ""push back""",protected int _nextByte = -1;,int _nextByte,protected 
com.fasterxml.jackson.core.json.async.NonBlockingJsonParser._inputBuffer,Field,No Comment,private byte[] _inputBuffer = NO_BYTES;,byte[] _inputBuffer,private 
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase.FEAT_MASK_TRAILING_COMMA,Field,No Comment,"@SuppressWarnings(""deprecation"")\nprivate final static int FEAT_MASK_TRAILING_COMMA = Feature.ALLOW_TRAILING_COMMA.getMask();",int FEAT_MASK_TRAILING_COMMA,"private , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase.FEAT_MASK_LEADING_ZEROS,Field,No Comment,"@SuppressWarnings(""deprecation"")\nprivate final static int FEAT_MASK_LEADING_ZEROS = Feature.ALLOW_NUMERIC_LEADING_ZEROS.getMask();",int FEAT_MASK_LEADING_ZEROS,"private , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase.FEAT_MASK_ALLOW_MISSING,Field,No Comment,"@SuppressWarnings(""deprecation"")\nprivate final static int FEAT_MASK_ALLOW_MISSING = Feature.ALLOW_MISSING_VALUES.getMask();",int FEAT_MASK_ALLOW_MISSING,"private , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase.FEAT_MASK_ALLOW_SINGLE_QUOTES,Field,No Comment,private final static int FEAT_MASK_ALLOW_SINGLE_QUOTES = Feature.ALLOW_SINGLE_QUOTES.getMask();,int FEAT_MASK_ALLOW_SINGLE_QUOTES,"private , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase.FEAT_MASK_ALLOW_UNQUOTED_NAMES,Field,No Comment,private final static int FEAT_MASK_ALLOW_UNQUOTED_NAMES = Feature.ALLOW_UNQUOTED_FIELD_NAMES.getMask();,int FEAT_MASK_ALLOW_UNQUOTED_NAMES,"private , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase.FEAT_MASK_ALLOW_JAVA_COMMENTS,Field,No Comment,private final static int FEAT_MASK_ALLOW_JAVA_COMMENTS = Feature.ALLOW_COMMENTS.getMask();,int FEAT_MASK_ALLOW_JAVA_COMMENTS,"private , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase.FEAT_MASK_ALLOW_YAML_COMMENTS,Field,No Comment,private final static int FEAT_MASK_ALLOW_YAML_COMMENTS = Feature.ALLOW_YAML_COMMENTS.getMask();,int FEAT_MASK_ALLOW_YAML_COMMENTS,"private , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._icUTF8,Field,"This is the main input-code lookup table, fetched eagerly",private final static int[] _icUTF8 = CharTypes.getInputCodeUtf8();,int[] _icUTF8,"private , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._icLatin1,Field,"pre-processing task, to simplify first pass, keep it fast.",protected final static int[] _icLatin1 = CharTypes.getInputCodeLatin1();,int[] _icLatin1,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._origBufferLen,Field,"* In addition to current buffer pointer, and end pointer,\n     * we will also need to know number of bytes originally\n     * contained. This is needed to correctly update location\n     * information when the block has been completed.",protected int _origBufferLen;,int _origBufferLen,protected 
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MAJOR_INITIAL,Field,"* State right after parser has been constructed, before seeing the first byte\n     * to handle possible (but optional) BOM.",protected final static int MAJOR_INITIAL = 0;,int MAJOR_INITIAL,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MAJOR_ROOT,Field,"* State right after parser a root value has been\n     * finished, but next token has not yet been recognized.",protected final static int MAJOR_ROOT = 1;,int MAJOR_ROOT,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MAJOR_OBJECT_FIELD_FIRST,Field,No Comment,protected final static int MAJOR_OBJECT_FIELD_FIRST = 2;,int MAJOR_OBJECT_FIELD_FIRST,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MAJOR_OBJECT_FIELD_NEXT,Field,No Comment,protected final static int MAJOR_OBJECT_FIELD_NEXT = 3;,int MAJOR_OBJECT_FIELD_NEXT,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MAJOR_OBJECT_VALUE,Field,No Comment,protected final static int MAJOR_OBJECT_VALUE = 4;,int MAJOR_OBJECT_VALUE,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MAJOR_ARRAY_ELEMENT_FIRST,Field,No Comment,protected final static int MAJOR_ARRAY_ELEMENT_FIRST = 5;,int MAJOR_ARRAY_ELEMENT_FIRST,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MAJOR_ARRAY_ELEMENT_NEXT,Field,No Comment,protected final static int MAJOR_ARRAY_ELEMENT_NEXT = 6;,int MAJOR_ARRAY_ELEMENT_NEXT,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MAJOR_CLOSED,Field,* State after non-blocking input source has indicated that no more input\n     * is forthcoming AND we have exhausted all the input,protected final static int MAJOR_CLOSED = 7;,int MAJOR_CLOSED,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_ROOT_BOM,Field,"* State in which part of (UTF-8) BOM has been detected, but not yet completely.",protected final static int MINOR_ROOT_BOM = 1;,int MINOR_ROOT_BOM,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_ROOT_NEED_SEPARATOR,Field,"* State between root-level value, waiting for at least one white-space\n     * character as separator",protected final static int MINOR_ROOT_NEED_SEPARATOR = 2;,int MINOR_ROOT_NEED_SEPARATOR,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_ROOT_GOT_SEPARATOR,Field,"* State between root-level value, having processed at least one white-space\n     * character, and expecting either more, start of a value, or end of input\n     * stream.",protected final static int MINOR_ROOT_GOT_SEPARATOR = 3;,int MINOR_ROOT_GOT_SEPARATOR,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_FIELD_LEADING_WS,Field,"state before field name itself, waiting for quote (or unquoted name)",protected final static int MINOR_FIELD_LEADING_WS = 4;,int MINOR_FIELD_LEADING_WS,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_FIELD_LEADING_COMMA,Field,"state before field name, expecting comma (or closing curly), then field name",protected final static int MINOR_FIELD_LEADING_COMMA = 5;,int MINOR_FIELD_LEADING_COMMA,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_FIELD_NAME,Field,State within regular (double-quoted) field name,protected final static int MINOR_FIELD_NAME = 7;,int MINOR_FIELD_NAME,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_FIELD_NAME_ESCAPE,Field,"encountered either just backslash, or backslash and 'u' and 0 - 3 hex digits,",protected final static int MINOR_FIELD_NAME_ESCAPE = 8;,int MINOR_FIELD_NAME_ESCAPE,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_FIELD_APOS_NAME,Field,No Comment,protected final static int MINOR_FIELD_APOS_NAME = 9;,int MINOR_FIELD_APOS_NAME,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_FIELD_UNQUOTED_NAME,Field,No Comment,protected final static int MINOR_FIELD_UNQUOTED_NAME = 10;,int MINOR_FIELD_UNQUOTED_NAME,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_VALUE_LEADING_WS,Field,No Comment,protected final static int MINOR_VALUE_LEADING_WS = 12;,int MINOR_VALUE_LEADING_WS,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_VALUE_EXPECTING_COMMA,Field,No Comment,protected final static int MINOR_VALUE_EXPECTING_COMMA = 13;,int MINOR_VALUE_EXPECTING_COMMA,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_VALUE_EXPECTING_COLON,Field,No Comment,protected final static int MINOR_VALUE_EXPECTING_COLON = 14;,int MINOR_VALUE_EXPECTING_COLON,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_VALUE_WS_AFTER_COMMA,Field,No Comment,protected final static int MINOR_VALUE_WS_AFTER_COMMA = 15;,int MINOR_VALUE_WS_AFTER_COMMA,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_VALUE_TOKEN_NULL,Field,No Comment,protected final static int MINOR_VALUE_TOKEN_NULL = 16;,int MINOR_VALUE_TOKEN_NULL,"protected , final , static "
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.MINOR_VALUE_TOKEN_TRUE,Field,No Comment,protected final static int MINOR_VALUE_TOKEN_TRUE = 17;,int MINOR_VALUE_TOKEN_TRUE,"protected , final , static "
