FEN,Type,class,sub_signature,cfg_dot
	""523"" [label=""$stack0[146] = 1939049696""];
	""524"" [label=""$stack0[1470] = 1351556814""];
	""525"" [label=""$stack0[1471] = -1077971497""];
	""526"" [label=""$stack0[1472] = 302836797""];
	""527"" [label=""$stack0[1473] = -46364892""];
	""528"" [label=""$stack0[1474] = -914338562""];
	""529"" [label=""$stack0[1475] = 649078759""];
	""530"" [label=""$stack0[1476] = -1594238134""];
	""531"" [label=""$stack0[1477] = 1338617939""];
	""532"" [label=""$stack0[1478] = 2071296905""];
	""533"" [label=""$stack0[1479] = -1807413104""];
	""534"" [label=""$stack0[147] = -2114449437""];
	""535"" [label=""$stack0[1480] = 1913320482""];
	""536"" [label=""$stack0[1481] = -1657102533""];
	""537"" [label=""$stack0[1482] = -1450814239""];
	""538"" [label=""$stack0[1483] = 1186349048""];
	""539"" [label=""$stack0[1484] = -1056980139""];
	""540"" [label=""$stack0[1485] = 802138188""];
	""541"" [label=""$stack0[1486] = 460546966""];
	""542"" [label=""$stack0[1487] = -196933489""];
	""543"" [label=""$stack0[1488] = -771695613""];
	""544"" [label=""$stack0[1489] = 1026602778""];
	""545"" [label=""$stack0[148] = 1429367560""];
	""546"" [label=""$stack0[1490] = 160201920""];
	""547"" [label=""$stack0[1491] = -423880743""];
	""548"" [label=""$stack0[1492] = 1626729332""];
	""549"" [label=""$stack0[1493] = -1882881939""];
	""550"" [label=""$stack0[1494] = -1149678665""];
	""551"" [label=""$stack0[1495] = 1414078638""];
	""552"" [label=""$stack0[1496] = -1308179428""];
	""553"" [label=""$stack0[1497] = 1563864837""];
	""554"" [label=""$stack0[1498] = 1770677471""];
	""555"" [label=""$stack0[1499] = -2034626618""];
	""556"" [label=""$stack0[149] = -1487280117""];
	""557"" [label=""$stack0[14] = -1401372889""];
	""558"" [label=""$stack0[1500] = 15987563""];
	""559"" [label=""$stack0[1501] = -272394126""];
	""560"" [label=""$stack0[1502] = -612412504""];
	""561"" [label=""$stack0[1503] = 877607089""];
	""562"" [label=""$stack0[1504] = -1745290576""];
	""563"" [label=""$stack0[1505] = 2026410409""];
	""564"" [label=""$stack0[1506] = 1282693747""];
	""565"" [label=""$stack0[1507] = -1555811990""];
	""566"" [label=""$stack0[1508] = 621661639""];
	""567"" [label=""$stack0[1509] = -901929250""];
	""568"" [label=""$stack0[150] = -1274471425""];
	""569"" [label=""$stack0[1510] = -25072380""];
	""570"" [label=""$stack0[1511] = 296814109""];
	""571"" [label=""$stack0[1512] = -134290769""];
	""572"" [label=""$stack0[1513] = 416188854""];
	""573"" [label=""$stack0[1514] = 745685612""];
	""574"" [label=""$stack0[1515] = -1019074187""];
	""575"" [label=""$stack0[1516] = 1158403544""];
	""576"" [label=""$stack0[1517] = -1438925119""];
	""577"" [label=""$stack0[1518] = -1635289829""];
	""578"" [label=""$stack0[1519] = 1907826178""];
	""579"" [label=""$stack0[151] = 1180866812""];
	""580"" [label=""$stack0[1520] = 1475660430""];
	""581"" [label=""$stack0[1521] = -1195073129""];
	""582"" [label=""$stack0[1522] = -1938265523""];
	""583"" [label=""$stack0[1523] = 1665663316""];
	""584"" [label=""$stack0[1524] = -452854279""];
	""585"" [label=""$stack0[1525] = 171022048""];
	""586"" [label=""$stack0[1526] = 1049451834""];
	""587"" [label=""$stack0[1527] = -776128989""];
	""588"" [label=""$stack0[1528] = 938660497""];
	""589"" [label=""$stack0[1529] = -658327160""];
	""590"" [label=""$stack0[152] = 410100952""];
	""591"" [label=""$stack0[1530] = -327257518""];
	""592"" [label=""$stack0[1531] = 55449931""];
	""593"" [label=""$stack0[1532] = -2063079962""];
	""594"" [label=""$stack0[1533] = 1782025983""];
	""595"" [label=""$stack0[1534] = 1586185509""];
	""596"" [label=""$stack0[1535] = -1313132996""];
	""597"" [label=""$stack0[1536] = 0""];
	""598"" [label=""$stack0[1537] = 1745038536""];
	""599"" [label=""$stack0[1538] = -804890224""];
	""600"" [label=""$stack0[1539] = -1207601832""];
	""601"" [label=""$stack0[153] = -367384613""];
	""602"" [label=""$stack0[1540] = -1511995951""];
	""603"" [label=""$stack0[1541] = -840701671""];
	""604"" [label=""$stack0[1542] = 1978047553""];
	""605"" [label=""$stack0[1543] = 501592201""];
	""606"" [label=""$stack0[1544] = 1311636819""];
	""607"" [label=""$stack0[1545] = 640602523""];
	""608"" [label=""$stack0[1546] = -1641306941""];
	""609"" [label=""$stack0[1547] = -165115893""];
	""610"" [label=""$stack0[1548] = -338872190""];
	""611"" [label=""$stack0[1549] = -2083646390""];
	""612"" [label=""$stack0[154] = -112536529""];
	""613"" [label=""$stack0[1550] = 1003184402""];
	""614"" [label=""$stack0[1551] = 1405636058""];
	""615"" [label=""$stack0[1552] = -1671693658""];
	""616"" [label=""$stack0[1553] = -195504530""];
	""617"" [label=""$stack0[1554] = 1281205046""];
	""618"" [label=""$stack0[1555] = 610177022""];
	""619"" [label=""$stack0[1556] = 968572791""];
	""620"" [label=""$stack0[1557] = 1371018175""];
	""621"" [label=""$stack0[1558] = -373463321""];
	""622"" [label=""$stack0[1559] = -2118235601""];
	""623"" [label=""$stack0[155] = 186734380""];
	""624"" [label=""$stack0[1560] = -764016651""];
	""625"" [label=""$stack0[1561] = -1166726339""];
	""626"" [label=""$stack0[1562] = 40918629""];
	""627"" [label=""$stack0[1563] = 1785950893""];
	""628"" [label=""$stack0[1564] = 2006368804""];
	""629"" [label=""$stack0[1565] = 529919724""];
	""630"" [label=""$stack0[1566] = -1483695180""];
	""631"" [label=""$stack0[1567] = -812402820""];
	""632"" [label=""$stack0[1568] = 1029407677""];
	""633"" [label=""$stack0[1569] = 1431875445""];
	""634"" [label=""$stack0[156] = -538233913""];
	""635"" [label=""$stack0[1570] = -312616403""];
	""636"" [label=""$stack0[1571] = -2057373979""];
	""637"" [label=""$stack0[1572] = -1732557204""];
	""638"" [label=""$stack0[1573] = -256349532""];
	""639"" [label=""$stack0[1574] = 1220354044""];
	""640"" [label=""$stack0[1575] = 549335860""];
	""641"" [label=""$stack0[1576] = 1937145582""];
	""642"" [label=""$stack0[1577] = 460673574""];
	""643"" [label=""$stack0[1578] = -1552930946""];
	""644"" [label=""$stack0[1579] = -881652810""];
	""645"" [label=""$stack0[157] = 763408580""];
	""646"" [label=""$stack0[1580] = -694764737""];
	""647"" [label=""$stack0[1581] = -1097492489""];
	""648"" [label=""$stack0[1582] = 110158511""];
	""649"" [label=""$stack0[1583] = 1855180391""];
	""650"" [label=""$stack0[1584] = -1593804517""];
	""651"" [label=""$stack0[1585] = -922528301""];
	""652"" [label=""$stack0[1586] = 1896226955""];
	""653"" [label=""$stack0[1587] = 419761219""];
	""654"" [label=""$stack0[1588] = 81837258""];
	""655"" [label=""$stack0[1589] = 1826852866""];
	""656"" [label=""$stack0[158] = 1053836080""];
	""657"" [label=""$stack0[1590] = -723065510""];
	""658"" [label=""$stack0[1591] = -1125791342""];
	""659"" [label=""$stack0[1592] = -282229688""];
	""660"" [label=""$stack0[1593] = -2026985344""];
	""661"" [label=""$stack0[1594] = 1059839448""];
	""662"" [label=""$stack0[1595] = 1462300944""];
	""663"" [label=""$stack0[1596] = 1254965657""];
	""664"" [label=""$stack0[1597] = 583953745""];
	""665"" [label=""$stack0[1598] = -1697966071""];
	""666"" [label=""$stack0[1599] = -221760319""];
	""667"" [label=""$stack0[159] = -860110797""];
	""668"" [label=""$stack0[15] = 1578318884""];
	""669"" [label=""$stack0[1600] = 2058815354""];
	""670"" [label=""$stack0[1601] = 313797554""];
	""671"" [label=""$stack0[1602] = -1431216406""];
	""672"" [label=""$stack0[1603] = -1028492766""];
	""673"" [label=""$stack0[1604] = -547896661""];
	""674"" [label=""$stack0[1605] = -1219170717""];
	""675"" [label=""$stack0[1606] = 257006395""];
	""676"" [label=""$stack0[1607] = 1733474291""];
	""677"" [label=""$stack0[1608] = 882571817""];
	""678"" [label=""$stack0[1609] = 1553585889""];
	""679"" [label=""$stack0[160] = -1572096602""];
	""680"" [label=""$stack0[1610] = -459496519""];
	""681"" [label=""$stack0[1611] = -1935700111""];
	""682"" [label=""$stack0[1612] = -1854259208""];
	""683"" [label=""$stack0[1613] = -109505744""];
	""684"" [label=""$stack0[1614] = 1098671720""];
	""685"" [label=""$stack0[1615] = 696208032""];
	""686"" [label=""$stack0[1616] = -420676132""];
	""687"" [label=""$stack0[1617] = -1896885996""];
	""688"" [label=""$stack0[1618] = 921347148""];
	""689"" [label=""$stack0[1619] = 1592363140""];
	""690"" [label=""$stack0[161] = 1344288421""];
	""691"" [label=""$stack0[1620] = 1124874253""];
	""692"" [label=""$stack0[1621] = 722408645""];
	""693"" [label=""$stack0[1622] = -1828036195""];
	""694"" [label=""$stack0[1623] = -83276459""];
	""695"" [label=""$stack0[1624] = -1463746417""];
	""696"" [label=""$stack0[1625] = -1061016505""];
	""697"" [label=""$stack0[1626] = 2026330399""];
	""698"" [label=""$stack0[1627] = 281310679""];
	""699"" [label=""$stack0[1628] = 220317022""];
	""700"" [label=""$stack0[1629] = 1696786838""];
	""701"" [label=""$stack0[162] = 1131464017""];
	""702"" [label=""$stack0[1630] = -584606514""];
	""703"" [label=""$stack0[1631] = -1255886842""];
	""704"" [label=""$stack0[1632] = 1206682823""];
	""705"" [label=""$stack0[1633] = 804235279""];
	""706"" [label=""$stack0[1634] = -1746215593""];
	""707"" [label=""$stack0[1635] = -1445473""];
	""708"" [label=""$stack0[1636] = -502513386""];
	""709"" [label=""$stack0[1637] = -1978700322""];
	""710"" [label=""$stack0[1638] = 839522438""];
	""711"" [label=""$stack0[1639] = 1510552654""];
	""712"" [label=""$stack0[163] = -1323612590""];
	""713"" [label=""$stack0[1640] = 163674516""];
	""714"" [label=""$stack0[1641] = 1640125788""];
	""715"" [label=""$stack0[1642] = -641261564""];
	""716"" [label=""$stack0[1643] = -1312551732""];
	""717"" [label=""$stack0[1644] = -1407075259""];
	""718"" [label=""$stack0[1645] = -1004367731""];
	""719"" [label=""$stack0[1646] = 2082989525""];
	""720"" [label=""$stack0[1647] = 337955101""];
	""721"" [label=""$stack0[1648] = -608731551""];
	""722"" [label=""$stack0[1649] = -1280027991""];
	""723"" [label=""$stack0[164] = 1708204729""];
	""724"" [label=""$stack0[1650] = 196159473""];
	""725"" [label=""$stack0[1651] = 1672612665""];
	""726"" [label=""$stack0[1652] = 2119678896""];
	""727"" [label=""$stack0[1653] = 374642552""];
	""728"" [label=""$stack0[1654] = -1370365408""];
	""729"" [label=""$stack0[1655] = -967651608""];
	""730"" [label=""$stack0[1656] = -1785035982""];
	""731"" [label=""$stack0[1657] = -40259590""];
	""732"" [label=""$stack0[1658] = 1167907490""];
	""733"" [label=""$stack0[1659] = 765458026""];
	""734"" [label=""$stack0[165] = -1749376582""];
	""735"" [label=""$stack0[1660] = 813319907""];
	""736"" [label=""$stack0[1661] = 1484352043""];
	""737"" [label=""$stack0[1662] = -528736397""];
	""738"" [label=""$stack0[1663] = -2004929605""];
	""739"" [label=""$stack0[1664] = -177336588""];
	""740"" [label=""$stack0[1665] = -1653792196""];
	""741"" [label=""$stack0[1666] = 627595108""];
	""742"" [label=""$stack0[1667] = 1298889644""];
	""743"" [label=""$stack0[1668] = 1351535397""];
	""744"" [label=""$stack0[1669] = 948824045""];
	""745"" [label=""$stack0[166] = -2065018290""];
	""746"" [label=""$stack0[1670] = -2138533195""];
	""747"" [label=""$stack0[1671] = -393494915""];
	""748"" [label=""$stack0[1672] = -1153174617""];
	""749"" [label=""$stack0[1673] = -750723217""];
	""750"" [label=""$stack0[1674] = 1799727671""];
	""751"" [label=""$stack0[1675] = 54953727""];
	""752"" [label=""$stack0[1676] = 514012790""];
	""753"" [label=""$stack0[1677] = 1990204094""];
	""754"" [label=""$stack0[1678] = -828018714""];
	""755"" [label=""$stack0[1679] = -1499053266""];
	""756"" [label=""$stack0[167] = 1988219213""];
	""757"" [label=""$stack0[1680] = 1765143634""];
	""758"" [label=""$stack0[1681] = 20371610""];
	""759"" [label=""$stack0[1682] = -1187795518""];
	""760"" [label=""$stack0[1683] = -785350390""];
	""761"" [label=""$stack0[1684] = -858443389""];
	""762"" [label=""$stack0[1685] = -1529471669""];
	""763"" [label=""$stack0[1686] = 483616787""];
	""764"" [label=""$stack0[1687] = 1959806171""];
	""765"" [label=""$stack0[1688] = 655886593""];
	""766"" [label=""$stack0[1689] = 1327179209""];
	""767"" [label=""$stack0[168] = 680717673""];
	""768"" [label=""$stack0[1690] = -149008239""];
	""769"" [label=""$stack0[1691] = -1625457575""];
	""770"" [label=""$stack0[1692] = -2097623856""];
	""771"" [label=""$stack0[1693] = -352591848""];
	""772"" [label=""$stack0[1694] = 1392416064""];
	""773"" [label=""$stack0[1695] = 989706632""];
	""774"" [label=""$stack0[1696] = -936014519""];
	""775"" [label=""$stack0[1697] = -1607032447""];
	""776"" [label=""$stack0[1698] = 406050009""];
	""777"" [label=""$stack0[1699] = 1882257425""];
	""778"" [label=""$stack0[169] = -621187478""];
	""779"" [label=""$stack0[16] = 274646895""];
	""780"" [label=""$stack0[1700] = 1842694296""];
	""781"" [label=""$stack0[1701] = 97936464""];
	""782"" [label=""$stack0[1702] = -1110241016""];
	""783"" [label=""$stack0[1703] = -707772992""];
	""784"" [label=""$stack0[1704] = -2045218790""];
	""785"" [label=""$stack0[1705] = -300196654""];
	""786"" [label=""$stack0[1706] = 1444817290""];
	""787"" [label=""$stack0[1707] = 1042089282""];
	""788"" [label=""$stack0[1708] = 603502027""];
	""789"" [label=""$stack0[1709] = 1274779907""];
	""790"" [label=""$stack0[170] = -911630946""];
	""791"" [label=""$stack0[1710] = -201397157""];
	""792"" [label=""$stack0[1711] = -1677868909""];
	""793"" [label=""$stack0[1712] = 1416525807""];
	""794"" [label=""$stack0[1713] = 1013799719""];
	""795"" [label=""$stack0[1714] = -2073547137""];
	""796"" [label=""$stack0[1715] = -328531273""];
	""797"" [label=""$stack0[1716] = -242306498""];
	""798"" [label=""$stack0[1717] = -1718771978""];
	""799"" [label=""$stack0[1718] = 562621358""];
	""800"" [label=""$stack0[1719] = 1233897318""];
	""801"" [label=""$stack0[171] = 1002577565""];
	""802"" [label=""$stack0[1720] = 440634044""];
	""803"" [label=""$stack0[1721] = 1916839540""];
	""804"" [label=""$stack0[1722] = -901393620""];
	""805"" [label=""$stack0[1723] = -1572405276""];
	""806"" [label=""$stack0[1724] = -1079816339""];
	""807"" [label=""$stack0[1725] = -677354587""];
	""808"" [label=""$stack0[1726] = 1873090301""];
	""809"" [label=""$stack0[1727] = 128334389""];
	""810"" [label=""$stack0[1728] = -1881601650""];
	""811"" [label=""$stack0[1729] = -405134010""];
	""812"" [label=""$stack0[172] = -284657034""];
	""813"" [label=""$stack0[1730] = 1608470558""];
	""814"" [label=""$stack0[1731] = 937196758""];
	""815"" [label=""$stack0[1732] = 708430943""];
	""816"" [label=""$stack0[1733] = 1111154839""];
	""817"" [label=""$stack0[1734] = -96496177""];
	""818"" [label=""$stack0[1735] = -1841514233""];
	""819"" [label=""$stack0[1736] = -1040911139""];
	""820"" [label=""$stack0[1737] = -1443375083""];
	""821"" [label=""$stack0[1738] = 301116749""];
	""822"" [label=""$stack0[1739] = 2045870469""];
	""823"" [label=""$stack0[173] = 493091189""];
	""824"" [label=""$stack0[1740] = 1679044876""];
	""825"" [label=""$stack0[1741] = 202841540""];
	""826"" [label=""$stack0[1742] = -1273861988""];
	""827"" [label=""$stack0[1743] = -602848172""];
	""828"" [label=""$stack0[1744] = 327349032""];
	""829"" [label=""$stack0[1745] = 2072109024""];
	""830"" [label=""$stack0[1746] = -1014715720""];
	""831"" [label=""$stack0[1747] = -1417181584""];
	""832"" [label=""$stack0[1748] = -1235077383""];
	""833"" [label=""$stack0[1749] = -564061647""];
	""834"" [label=""$stack0[174] = 238226049""];
	""835"" [label=""$stack0[1750] = 1717858153""];
	""836"" [label=""$stack0[1751] = 241648545""];
	""837"" [label=""$stack0[1752] = 1571753595""];
	""838"" [label=""$stack0[1753] = 900473523""];
	""839"" [label=""$stack0[1754] = -1918281749""];
	""840"" [label=""$stack0[1755] = -441812189""];
	""841"" [label=""$stack0[1756] = -128988246""];
	""842"" [label=""$stack0[1757] = -1874008222""];
	""843"" [label=""$stack0[1758] = 675910202""];
	""844"" [label=""$stack0[1759] = 1078640370""];
	""845"" [label=""$stack0[175] = -61306494""];
	""846"" [label=""$stack0[1760] = -1300067789""];
	""847"" [label=""$stack0[1761] = -629037317""];
	""848"" [label=""$stack0[1762] = 1652872099""];
	""849"" [label=""$stack0[1763] = 176684907""];
	""850"" [label=""$stack0[1764] = 392318946""];
	""851"" [label=""$stack0[1765] = 2137088810""];
	""852"" [label=""$stack0[1766] = -949741966""];
	""853"" [label=""$stack0[1767] = -1352189254""];
	""854"" [label=""$stack0[1768] = -55609504""];
	""855"" [label=""$stack0[1769] = -1800643672""];
	""856"" [label=""$stack0[176] = -1307217207""];
	""857"" [label=""$stack0[1770] = 749285104""];
	""858"" [label=""$stack0[1771] = 1151992376""];
	""859"" [label=""$stack0[1772] = 1498395313""];
	""860"" [label=""$stack0[1773] = 827104889""];
	""861"" [label=""$stack0[1774] = -1991644383""];
	""862"" [label=""$stack0[1775] = -515192855""];
	""863"" [label=""$stack0[1776] = 786002069""];
	""864"" [label=""$stack0[1777] = 1188715613""];
	""865"" [label=""$stack0[1778] = -18929403""];
	""866"" [label=""$stack0[1779] = -1763965491""];
	""867"" [label=""$stack0[177] = 1082061258""];
	""868"" [label=""$stack0[1780] = -1959152316""];
	""869"" [label=""$stack0[1781] = -482698868""];
	""870"" [label=""$stack0[1782] = 1530916052""];
	""871"" [label=""$stack0[1783] = 859619356""];
	""872"" [label=""$stack0[1784] = 1626639814""];
	""873"" [label=""$stack0[1785] = 150446350""];
	""874"" [label=""$stack0[1786] = -1326263210""];
	""875"" [label=""$stack0[1787] = -655230818""];
	""876"" [label=""$stack0[1788] = -988526569""];
	""877"" [label=""$stack0[1789] = -1390975777""];
	""878"" [label=""$stack0[178] = 1395524158""];
	""879"" [label=""$stack0[1790] = 353505671""];
	""880"" [label=""$stack0[1791] = 2098281807""];
	""881"" [label=""$stack0[1792] = 0""];
	""882"" [label=""$stack0[1793] = 1228700967""];
	""883"" [label=""$stack0[1794] = -1837565362""];
	""884"" [label=""$stack0[1795] = -616265879""];
	""885"" [label=""$stack0[1796] = 555582061""];
	""886"" [label=""$stack0[1797] = 1747058506""];
	""887"" [label=""$stack0[1798] = -1285195741""];
	""888"" [label=""$stack0[1799] = -94829308""];
	""889"" [label=""$stack0[179] = -1589280451""];
	""890"" [label=""$stack0[17] = -499825556""];
	""891"" [label=""$stack0[1800] = 1111164122""];
	""892"" [label=""$stack0[1801] = 185039357""];
	""893"" [label=""$stack0[1802] = -800850284""];
	""894"" [label=""$stack0[1803] = -1719696461""];
	""895"" [label=""$stack0[1804] = 1663469239""];
	""896"" [label=""$stack0[1805] = 706411408""];
	""897"" [label=""$stack0[1806] = -245465863""];
	""898"" [label=""$stack0[1807] = -1201536546""];
