"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars1(int,int,int).h","Parameter_1","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars1(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars1(int,int,int).l","Parameter_2","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars1(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars1(int,int,int).e","Parameter_3","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars1(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars2(int,int,int)","Method","No Comment","private int toChars2(int h, int l, int e) {
    // -3 < e <= 0: plain format with leading zeroes.
    appendDigit(0);
    append('.');
    for (; e < 0; ++e) {
        appendDigit(0);
    }
    appendDigit(h);
    append8Digits(l);
    removeTrailingZeroes();
    return NON_SPECIAL;
}","int","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars2(int,int,int).h","Parameter_1","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars2(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars2(int,int,int).l","Parameter_2","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars2(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars2(int,int,int).e","Parameter_3","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars2(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars3(int,int,int)","Method","No Comment","private int toChars3(int h, int l, int e) {
    // -3 >= e | e > 7: computerized scientific notation
    appendDigit(h);
    append('.');
    append8Digits(l);
    removeTrailingZeroes();
    exponent(e - 1);
    return NON_SPECIAL;
}","int","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars3(int,int,int).h","Parameter_1","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars3(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars3(int,int,int).l","Parameter_2","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars3(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars3(int,int,int).e","Parameter_3","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toChars3(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.append8Digits(int)","Method","No Comment","private void append8Digits(int m) {
    /*
        Left-to-right digits extraction:
        algorithm 1 in [3], with b = 10, k = 8, n = 28.
         */
    int y = y(m);
    for (int i = 0; i < 8; ++i) {
        int t = 10 * y;
        appendDigit(t >>> 28);
        y = t & MASK_28;
    }
}","void","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.append8Digits(int).m","Parameter_1","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.append8Digits(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.removeTrailingZeroes()","Method","No Comment","private void removeTrailingZeroes() {
    while (bytes[index] == '0') {
        --index;
    }
    // ... but do not remove the one directly to the right of '.'
    if (bytes[index] == '.') {
        ++index;
    }
}","void","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.y(int)","Method","No Comment","private int y(int a) {
    /*
        Algorithm 1 in [3] needs computation of
            floor((a + 1) 2^n / b^k) - 1
        with a < 10^8, b = 10, k = 8, n = 28.
        Noting that
            (a + 1) 2^n <= 10^8 2^28 < 10^17
        For n = 17, m = 8 the table in section 10 of [1] leads to:
         */
    return (int) (multiplyHigh((long) (a + 1) << 28, 193_428_131_138_340_668L) >>> 20) - 1;
}","int","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.y(int).a","Parameter_1","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.y(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.exponent(int)","Method","No Comment","private void exponent(int e) {
    append('E');
    if (e < 0) {
        append('-');
        e = -e;
    }
    if (e < 10) {
        appendDigit(e);
        return;
    }
    /*
        For n = 2, m = 1 the table in section 10 of [1] shows
            floor(e / 10) = floor(103 e / 2^10)
         */
    int d = e * 103 >>> 10;
    appendDigit(d);
    appendDigit(e - 10 * d);
}","void","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.exponent(int).e","Parameter_1","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.exponent(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.append(int)","Method","No Comment","private void append(int c) {
    bytes[++index] = (byte) c;
}","void","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.append(int).c","Parameter_1","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.append(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.appendDigit(int)","Method","No Comment","private void appendDigit(int d) {
    bytes[++index] = (byte) ('0' + d);
}","void","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.appendDigit(int).d","Parameter_1","Belong to com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.appendDigit(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.charsToString()","Method","Using the deprecated constructor enhances performance.","@SuppressWarnings(""deprecation"")
private String charsToString() {
    return new String(bytes, 0, 0, index + 1);
}","String","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.<init>()","Constructor","No Comment","private FloatToDecimal() {
}","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder","Class","* Helper class used for efficient encoding of JSON String values (including
 * JSON field names) into Strings or UTF-8 byte arrays.
 *<p>
 * Note that methods in here are somewhat optimized, but not ridiculously so.
 * Reason is that conversion method results are expected to be cached so that
 * these methods will not be hot spots during normal operation.","Class do not obtain Source Code","No return type","public , final ","",""
"com.fasterxml.jackson.core.io.JsonStringEncoder.HC","Field","No Comment","private final static char[] HC = CharTypes.copyHexChars(true);","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.HB","Field","No Comment","private final static byte[] HB = CharTypes.copyHexBytes(true);","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.SURR1_FIRST","Field","No Comment","private final static int SURR1_FIRST = 0xD800;","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.SURR1_LAST","Field","No Comment","private final static int SURR1_LAST = 0xDBFF;","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.SURR2_FIRST","Field","No Comment","private final static int SURR2_FIRST = 0xDC00;","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.SURR2_LAST","Field","No Comment","private final static int SURR2_LAST = 0xDFFF;","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.MIN_CHAR_BUFFER_SIZE","Field","No Comment","final static int MIN_CHAR_BUFFER_SIZE = 16;","No return type","final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.MAX_CHAR_BUFFER_SIZE","Field","use segments beyond","final static int MAX_CHAR_BUFFER_SIZE = 32000;","No return type","final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.MIN_BYTE_BUFFER_SIZE","Field","No Comment","final static int MIN_BYTE_BUFFER_SIZE = 24;","No return type","final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.MAX_BYTE_BUFFER_SIZE","Field","use segments beyond","final static int MAX_BYTE_BUFFER_SIZE = 32000;","No return type","final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.instance","Field","Since 2.10 we have stateless singleton and NO fancy ThreadLocal/SofRef caching!!!","private final static JsonStringEncoder instance = new JsonStringEncoder();","No return type","private , final , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.getInstance()","Method","* Factory method for getting an instance; this is either recycled per-thread instance,
     * or a newly constructed one.
     *
     * @return Static stateless encoder instance","public static JsonStringEncoder getInstance() {
    return instance;
}","JsonStringEncoder","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.io.JsonStringEncoder.quoteAsString(String)","Method","* Method that will escape text contents using JSON standard escaping,
     * and return results as a character array.
     *
     * @param input Value String to process
     *
     * @return JSON-escaped String matching {@code input}","public char[] quoteAsString(String input) {
    final int inputLen = input.length();
    char[] outputBuffer = new char[_initialCharBufSize(inputLen)];
    final int[] escCodes = CharTypes.get7BitOutputEscapes();
    final int escCodeCount = escCodes.length;
    int inPtr = 0;
    TextBuffer textBuffer = null;
    int outPtr = 0;
    char[] qbuf = null;
    outer: while (inPtr < inputLen) {
        tight_loop: while (true) {
            char c = input.charAt(inPtr);
            if (c < escCodeCount && escCodes[c] != 0) {
                break tight_loop;
            }
            if (outPtr >= outputBuffer.length) {
                if (textBuffer == null) {
                    textBuffer = TextBuffer.fromInitial(outputBuffer);
                }
                try {
                    outputBuffer = textBuffer.finishCurrentSegment();
                } catch (IOException e) {
                    // IOException won't happen here, can only occur when ReadConstrainedTextBuffer is used
                    throw new IllegalStateException(e);
                }
                outPtr = 0;
            }
            outputBuffer[outPtr++] = c;
            if (++inPtr >= inputLen) {
                break outer;
            }
        }
        // something to escape; 2 or 6-char variant?
        if (qbuf == null) {
            qbuf = _qbuf();
        }
        char d = input.charAt(inPtr++);
        int escCode = escCodes[d];
        int length = (escCode < 0) ? _appendNumeric(d, qbuf) : _appendNamed(escCode, qbuf);
        if ((outPtr + length) > outputBuffer.length) {
            int first = outputBuffer.length - outPtr;
            if (first > 0) {
                System.arraycopy(qbuf, 0, outputBuffer, outPtr, first);
            }
            if (textBuffer == null) {
                textBuffer = TextBuffer.fromInitial(outputBuffer);
            }
            try {
                outputBuffer = textBuffer.finishCurrentSegment();
            } catch (IOException e) {
                // IOException won't happen here, can only occur when ReadConstrainedTextBuffer is used
                throw new IllegalStateException(e);
            }
            int second = length - first;
            System.arraycopy(qbuf, first, outputBuffer, 0, second);
            outPtr = second;
        } else {
            System.arraycopy(qbuf, 0, outputBuffer, outPtr, length);
            outPtr += length;
        }
    }
    if (textBuffer == null) {
        return Arrays.copyOfRange(outputBuffer, 0, outPtr);
    }
    textBuffer.setCurrentLength(outPtr);
    try {
        return textBuffer.contentsAsArray();
    } catch (IOException e) {
        // IOException won't happen here, can only occur when ReadConstrainedTextBuffer is used
        throw new IllegalStateException(e);
    }
}","char[]","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
