"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.csv.CSVFormat$Builder.setCommentMarker(Character)","Method","* Sets the comment marker character, use {@code null} to disable comments.
         * <p>
         * The comment start character is only recognized at the start of a line.
         * </p>
         * <p>
         * Comments are printed first, before headers.
         * </p>
         * <p>
         * Use {@link #setCommentMarker(char)} or {@link #setCommentMarker(Character)} to set the comment marker written at the start of each comment line.
         * </p>
         * <p>
         * If the comment marker is not set, then the header comments are ignored.
         * </p>
         * <p>
         * For example:
         * </p>
         *
         * <pre>
         * builder.setCommentMarker('#').setHeaderComments(""Generated by Apache Commons CSV"", Instant.ofEpochMilli(0));
         * </pre>
         * <p>
         * writes:
         * </p>
         *
         * <pre>
         * # Generated by Apache Commons CSV.
         * # 1970-01-01T00:00:00Z
         * </pre>
         *
         * @param commentMarker the comment start marker, use {@code null} to disable.
         * @return This instance.
         * @throws IllegalArgumentException thrown if the specified character is a line break","public Builder setCommentMarker(final Character commentMarker) {
    if (isLineBreak(commentMarker)) {
        throw new IllegalArgumentException(""The comment start marker character cannot be a line break"");
    }
    this.commentMarker = commentMarker;
    return this;
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setCommentMarker(Character).commentMarker","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setCommentMarker(Character)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setDelimiter(char)","Method","* Sets the delimiter character.
         *
         * @param delimiter the delimiter character.
         * @return This instance.","public Builder setDelimiter(final char delimiter) {
    return setDelimiter(String.valueOf(delimiter));
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setDelimiter(char).delimiter","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setDelimiter(char)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setDelimiter(String)","Method","* Sets the delimiter character.
         *
         * @param delimiter the delimiter character.
         * @return This instance.","public Builder setDelimiter(final String delimiter) {
    if (containsLineBreak(delimiter)) {
        throw new IllegalArgumentException(""The delimiter cannot be a line break"");
    }
    if (delimiter.isEmpty()) {
        throw new IllegalArgumentException(""The delimiter cannot be empty"");
    }
    this.delimiter = delimiter;
    return this;
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setDelimiter(String).delimiter","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setDelimiter(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setDuplicateHeaderMode(DuplicateHeaderMode)","Method","* Sets the duplicate header names behavior.
         *
         * @param duplicateHeaderMode the duplicate header names behavior
         * @return This instance.
         * @since 1.10.0","public Builder setDuplicateHeaderMode(final DuplicateHeaderMode duplicateHeaderMode) {
    this.duplicateHeaderMode = Objects.requireNonNull(duplicateHeaderMode, ""duplicateHeaderMode"");
    return this;
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setDuplicateHeaderMode(DuplicateHeaderMode).duplicateHeaderMode","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setDuplicateHeaderMode(DuplicateHeaderMode)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setEscape(char)","Method","* Sets the escape character.
         *
         * @param escapeCharacter the escape character.
         * @return This instance.
         * @throws IllegalArgumentException thrown if the specified character is a line break","public Builder setEscape(final char escapeCharacter) {
    setEscape(Character.valueOf(escapeCharacter));
    return this;
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setEscape(char).escapeCharacter","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setEscape(char)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setEscape(Character)","Method","* Sets the escape character.
         *
         * @param escapeCharacter the escape character.
         * @return This instance.
         * @throws IllegalArgumentException thrown if the specified character is a line break","public Builder setEscape(final Character escapeCharacter) {
    if (isLineBreak(escapeCharacter)) {
        throw new IllegalArgumentException(""The escape character cannot be a line break"");
    }
    this.escapeCharacter = escapeCharacter;
    return this;
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setEscape(Character).escapeCharacter","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setEscape(Character)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setHeader(Class)","Method","* Sets the header defined by the given {@link Enum} class.
         *
         * <p>
         * Example:
         * </p>
         *
         * <pre>
         * public enum HeaderEnum {
         *     Name, Email, Phone
         * }
         *
         * Builder builder = builder.setHeader(HeaderEnum.class);
         * </pre>
         * <p>
         * The header is also used by the {@link CSVPrinter}.
         * </p>
         *
         * @param headerEnum the enum defining the header, {@code null} if disabled, empty if parsed automatically, user-specified otherwise.
         * @return This instance.","public Builder setHeader(final Class<? extends Enum<?>> headerEnum) {
    String[] header = null;
    if (headerEnum != null) {
        final Enum<?>[] enumValues = headerEnum.getEnumConstants();
        header = new String[enumValues.length];
        Arrays.setAll(header, i -> enumValues[i].name());
    }
    return setHeader(header);
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setHeader(Class).headerEnum","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setHeader(Class)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setHeader(ResultSet)","Method","* Sets the header from the result set metadata. The header can be parsed automatically from the input file with:
         *
         * <pre>
         * builder.setHeader();
         * </pre>
         *
         * or specified manually with:
         *
         * <pre>
         * builder.setHeader(resultSet);
         * </pre>
         * <p>
         * The header is also used by the {@link CSVPrinter}.
         * </p>
         *
         * @param resultSet the resultSet for the header, {@code null} if disabled, empty if parsed automatically, user-specified otherwise.
         * @return This instance.
         * @throws SQLException SQLException if a database access error occurs or this method is called on a closed result set.","public Builder setHeader(final ResultSet resultSet) throws SQLException {
    return setHeader(resultSet != null ? resultSet.getMetaData() : null);
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setHeader(ResultSet).resultSet","Parameter_1","Belong to org.apache.commons.csv.CSVFormat$Builder.setHeader(ResultSet)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVFormat$Builder.setHeader(ResultSetMetaData)","Method","* Sets the header from the result set metadata. The header can be parsed automatically from the input file with:
         *
         * <pre>
         * builder.setHeader();
         * </pre>
         *
         * or specified manually with:
         *
         * <pre>
         * builder.setHeader(resultSetMetaData);
         * </pre>
         * <p>
         * The header is also used by the {@link CSVPrinter}.
         * </p>
         *
         * @param resultSetMetaData the metaData for the header, {@code null} if disabled, empty if parsed automatically, user-specified otherwise.
         * @return This instance.
         * @throws SQLException SQLException if a database access error occurs or this method is called on a closed result set.","public Builder setHeader(final ResultSetMetaData resultSetMetaData) throws SQLException {
    String[] labels = null;
    if (resultSetMetaData != null) {
        final int columnCount = resultSetMetaData.getColumnCount();
        labels = new String[columnCount];
        for (int i = 0; i < columnCount; i++) {
            labels[i] = resultSetMetaData.getColumnLabel(i + 1);
        }
    }
    return setHeader(labels);
}","Builder","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
