"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.jxpath.util.BasicTypeConverter.unmodifiableCollection(Collection)","Method","* Gets an unmodifiable version of a collection.
     * @param collection to wrap
     * @return Collection","protected Collection unmodifiableCollection(final Collection collection) {
    if (collection instanceof List) {
        return Collections.unmodifiableList((List) collection);
    }
    if (collection instanceof SortedSet) {
        return Collections.unmodifiableSortedSet((SortedSet) collection);
    }
    if (collection instanceof Set) {
        return Collections.unmodifiableSet((Set) collection);
    }
    return Collections.unmodifiableCollection(collection);
}","Collection","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter.unmodifiableCollection(Collection).collection","Parameter_1","Belong to org.apache.commons.jxpath.util.BasicTypeConverter.unmodifiableCollection(Collection)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet","Class","* NodeSet implementation","Class do not obtain Source Code","No return type","static , final ","","org.apache.commons.jxpath.NodeSet"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet.values","Field","No Comment","private final List values;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet.pointers","Field","No Comment","private List pointers;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet.getValues()","Method","No Comment","@Override
public List getValues() {
    return Collections.unmodifiableList(values);
}","List","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet.getNodes()","Method","No Comment","@Override
public List getNodes() {
    return Collections.unmodifiableList(values);
}","List","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet.getPointers()","Method","No Comment","@Override
public List getPointers() {
    if (pointers == null) {
        pointers = new ArrayList();
        for (int i = 0; i < values.size(); i++) {
            pointers.add(new ValuePointer(values.get(i)));
        }
        pointers = Collections.unmodifiableList(pointers);
    }
    return pointers;
}","List","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet.<init>(List)","Constructor","* Create a new ValueNodeSet.
         * @param values to return","public ValueNodeSet(final List values) {
    this.values = values;
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet.<init>(List).values","Parameter_1","Belong to org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet.<init>(List)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer","Class","* Value pointer","Class do not obtain Source Code","No return type","static , final ","","org.apache.commons.jxpath.Pointer"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.serialVersionUID","Field","No Comment","private static final long serialVersionUID = -4817239482392206188L;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.bean","Field","No Comment","private final Object bean;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.getValue()","Method","No Comment","@Override
public Object getValue() {
    return bean;
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.getNode()","Method","No Comment","@Override
public Object getNode() {
    return bean;
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.getRootNode()","Method","No Comment","@Override
public Object getRootNode() {
    return bean;
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.setValue(Object)","Method","No Comment","@Override
public void setValue(final Object value) {
    throw new UnsupportedOperationException();
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.setValue(Object).value","Parameter_1","Belong to org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.setValue(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.clone()","Method","No Comment","@Override
public Object clone() {
    return this;
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.compareTo(Object)","Method","No Comment","@Override
public int compareTo(final Object object) {
    return 0;
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.compareTo(Object).object","Parameter_1","Belong to org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.compareTo(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.asPath()","Method","No Comment","@Override
public String asPath() {
    if (bean == null) {
        return ""null()"";
    }
    if (bean instanceof Number) {
        String string = bean.toString();
        if (string.endsWith("".0"")) {
            string = string.substring(0, string.length() - 2);
        }
        return string;
    }
    if (bean instanceof Boolean) {
        return ((Boolean) bean).booleanValue() ? ""true()"" : ""false()"";
    }
    if (bean instanceof String) {
        return ""'"" + bean + ""'"";
    }
    return ""{object of type "" + bean.getClass().getName() + ""}"";
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.<init>(Object)","Constructor","* Create a new ValuePointer.
         * @param object value","public ValuePointer(final Object object) {
    this.bean = object;
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
